房源名称,面积,租金,单平米租金
物业直租 北苑 华发颐园 望春园 旭辉奥都精装修2居室,90,7200,80
物业出租 北苑立水桥旭辉奥都 精装2居室,92,7000,76.08695652
物业出租中介5折 华发颐园 望春园 旭辉奥都,92,7200,78.26086957
物业出租5折费用 华发颐园望春园旭辉奥都精装修2居室,92,7500,81.52173913
北苑立水桥 华发颐园旭辉奥都,90,6900,76.66666667
北苑立水桥 华发颐园旭辉奥都,90,6800,75.55555556
北苑家园铁立水桥南华发颐园旭辉奥都,90,7200,80
物业出租 望春园 华发颐园 旭辉奥都110平大2居,110,7500,68.18181818
物业出租 美立方 华发颐园旭辉奥都,110,7500,68.18181818
物业出租 美立方 华发颐园 旭辉奥都 南北通透;拎包入住,90,7500,83.33333333
物业出租望春园 华发颐园 旭辉奥都两居室,75,6800,90.66666667
物业出租北苑华发颐园旭辉奥都 一居室,50,5200,104
物业出租 随时入组 望春园 华发颐园 旭辉奥都 1居室,49,5100,104.0816327
物业出租 华发颐园望春园 旭辉奥都一室一厅,56,5500,98.21428571
物业直租 北苑华发颐园媒体村 旭辉奥都地下仓储仓库,60,1600,26.66666667
物业出租华发颐园旭辉奥都精装大一居室 随时入住,70,5300,75.71428571
物业直租媒体村美立方 华发颐园旭辉奥都随时入住,50,4800,96
物业出租 北苑华发颐园 旭辉奥都 精装修 随时入住,45,4900,108.8888889
物业出租美立方华发颐园旭辉奥都随时入住,43,4700,109.3023256
物业出租 美立方 华发颐园旭辉奥都 精装2居室,90,7300,81.11111111
北苑立水桥 媒体村 旭辉奥都 仓储出租,25,1000,40
物业出租北苑美立方 华发颐园旭辉奥都,50,4900,98
物业直租北苑 媒体村 旭辉奥都 地下仓库 不可,30,1200,40
物业直租北苑 媒体村 旭辉奥都 地下仓库 仓储不可主人,60,1600,26.66666667
"绣菊园.南区 南北通透阳光充足,欢迎入住",9,1600,177.7777778
物业出租 北苑华发颐园 美立方旭辉奥都拎包入住 主册,60,5500,91.66666667
"青山绿水,鸟语花香朝阳北苑近奥森天畅园交通方便氛围好",179,17000,94.97206704
朝阳北苑近奥森世茂奥临花园正规三居室有钥匙随时看房,198,24000,121.2121212
奥森 万科星园 豪华大两居 落地圆弧大飘窗 高层观景俯瞰奥森,97,9000,92.78350515
"天畅园8号楼,中楼层,宽敞明亮,方便利用",165,16500,100
北苑 傲城融富中心 三室两厅两卫 整租 零押金,170,17000,100
傲城融富中心 房出租 随时看房 先到先得哦,165,17500,106.0606061
押0月付 北苑家园 清友园南北通透精装三居 可同事合住,120,11000,91.66666667
北苑 佳兴园 精装三居 业主出租 看房联系,136,10500,77.20588235
5号立水桥南站 北苑家园望春园 精装三居两卫好房源,133,10000,75.18796992
朝阳北苑 媒体村天畅园 奥森公园旁 精美三居室 城铁,185,17000,91.89189189
"媒体村天畅园187平西南三居室,方便,方便看房",182,16800,92.30769231
"北苑5号天畅园大面积房,随时入住,采光不错,布局好有钥匙",186,17000,91.39784946
北苑拂林园旁万科星园东西3居室观奥森 整体橱柜 随时看房,158,12500,79.11392405
"北苑北卫新园经典四居室,精装修,格局好,看房方便 随时入住",179,13000,72.62569832
北卫新园156平南北向三居室家私齐全双阳台宽敞明亮,156,11500,73.71794872
"舒适,温馨,大气,现代于一身的房东房出租,可拎包入住",80,6100,76.25
北苑家园 立水桥南绣菊园 精装两居室 家电齐全 0押金可月付,115,8650,75.2173913
清友园新出三居室 价格便宜 有钥匙 随时看房零押金月付,100,8000,80
立水桥南 旭辉奥都 南向精装两居7500,90,7500,83.33333333
北苑+5号线+北苑路北站+拂林园+内置+精装两居+急租,125,8500,68
小区中间位置 不受外部环境干扰 没噪音 少污染,138,8700,63.04347826
北苑5号线立水桥南站 望春园 精装两居两卫 随时入住 免押金,129,8200,63.56589147
朝阳北苑奥森北门林奥嘉园正规两居室随时可看房,130,11500,88.46153846
"茫茫人海相遇即是有缘,选择我让您租房无忧租后无忧,随时可看",126,12500,99.20634921
"茫茫人海相遇即是有缘,您给我一分信赖,必还您十分满意,随时看",198,24000,121.2121212
华发颐园 精装大2居 铁 户型方正 环境优美 押0月付,98,8300,84.69387755
精装铁房 68平南向打2居 朝向好 铁近婚房首租,68,6200,91.17647059
北苑茉藜园精装2室2卫 出门有公交 铁5分、 拎包住,105,6800,64.76190476
奥森北门世茂奥临豪华大三居 观景房 安立路 3分五环,175,16800,96
旭辉奥都精装 60平大开间带阳台 婚房首租 房租月付近铁,60,5100,85
新上旭辉奥都老业主头回租 优先一家人 看房随时!,89,6750,75.84269663
免押金 精装一居 媒体村 居家好房 近铁,68,5350,78.67647059
"望春园,三居,主卧 次卧 厅隔出租干净整洁,可拎包入住",128,2450,19.140625
"旭辉奥都新出1室户,干净清爽家电全配,交通便利配套齐全",68,6300,92.64705882
"世茂奥临花园新出3室户,干净清爽家电全配,交通便利配套齐全",179,25000,139.6648045
"天翠园豪装两居两卫,采光好,随时看房,高楼层,零压月付,",129,10300,79.84496124
美立方 新出婚房复式 装修好 业主出租 看房随时,65,6200,95.38461538
"北苑朝阳北苑茉藜园,温泉水入户,主卧独卫,随时入",30,3300,110
北苑 润泽公馆 精装两居室华贸城旁边 可长签 交通便利,96,7350,76.5625
北苑家园茉藜园 主卧 家具家电全齐 集中地暖 随时入住 近铁,30,1900,63.33333333
北苑润泽公馆合租城铁13好近采光好配套全,20,2800,140
零押金 房租月付 主卧独卫 家电家具齐全 随时看房,25,3200,128
大!13北苑站 朝南石墙小两居 北苑家园国际城,75,6200,82.66666667
5和13 新家具新家电 北苑大主卧+阳台 看房有,25,2050,82
实拍 业主直租 华贸城两居 之前业主 看房打电话,100,7500,75
零押金 房租月付 家电家具齐全 随时看房,90,6700,74.44444444
零押金 房租月付 真是照片 随时看房,100,7800,78
零押金 房租月付 家电家具齐全 随时看房,15,1700,113.3333333
"清友园精装主卧,面积大,采光好,拎包入住,随时看房,零压月付",25,3350,134
"润泽公馆主卧独卫,家电齐全,采光好,小区环境优美,随时看房",26,3600,138.4615385
北苑13 豪装大三居 家具家电齐全 拎包入住 免押金月付,156,12000,76.92307692
北苑路北铁站 媒体村天畅园 精装大房 交通方便 能停车,133,9500,71.42857143
精装一居 家电齐全 拎包入住 看房提前约,59,5200,88.13559322
朝阳北苑北苑家园 茉藜园 精装两居室 家具家电齐全 拎包入住,78,7000,89.74358974
北苑 仰山桥林奥嘉园两居室朝南合租厅隔南北通透 奥森北门,30,2600,86.66666667
北苑天月园旁拂林园朝南主卧带阳台家具齐全 有钥匙随时看房,27,2400,88.88888889
北苑奥森北园 豪宅三居 南北通透 拎包入住 看房有钥匙,120,11000,91.66666667
北苑朝来绿色家园 南北通透大三居 房东急租 拎包入住,138,10500,76.08695652
北苑5北苑路北站 豪装四居室 拎包入住 好房速,148,11000,74.32432432
"天居园豪装两居两卫 交通便利 小区环境好,业主直租,看房方便",111,9800,88.28828829
急租福熙大道精装两居 南北通透4居2卫 居家全齐 随时看房,171,13500,78.94736842
13北苑站润泽悦溪两居 业主装修 可长签拎包住,89,7900,88.76404494
北苑立水桥 望春园 新上铁两居 家电齐全 0押月付 有钥匙,103,7350,71.3592233
北苑望春园 大三居双卫 可签三年 装修好 头次出租 实图!!,135,9200,68.14814815
"急租北辰家园拂林园新出2室户,干净清爽家电全配,看房方便",126,9200,73.01587302
城铁北苑13清友园 精装南北三居 有钥匙看房随时 长签,100,7900,79
新上 润泽公馆 业主 欧式南北三居 可长签 随时住,156,12000,76.92307692
北苑家园绣菊园两居 房租月付 随时看房,102,6000,58.82352941
城铁北苑华贸城 国际城 精装两居可长签 可月付 拎包住,85,7500,88.23529412
北苑5立水桥南站 望春园 精装两居两卫 随时入住 免押金,108,7500,69.44444444
北苑0押金房租月付 城铁北苑13 华贸城精装次卧 随时看房,15,2100,140
北苑5 立水桥南 精装全南大两居 拎包入住 看房方便,89,7200,80.8988764
新上 华贸城精装三居 业主装修 可长签 随时住可看房,100,9999,99.99
北苑家园筑华年 花园一样的小区 南北通透 安静 拎包入住长签,106,7600,71.69811321
来北家园小区 一室一厅全新装修 一次出租 提包入住,65,5500,84.61538462
5立水桥南铁站 北苑家园精装两居室 拎包入住 免押月付,93,7200,77.41935484
北苑家园 望春园 精装两居室 看房方便 人车分流 拎包住,85,7000,82.35294118
北苑茉藜园 30平主卧独卫 带阳台 南向 采光好 秒租,30,3000,100
13北苑站 华贸城 0押金房租月付南向飘窗 主卧 独卫,30,3500,116.6666667
"奥森公园,林奥嘉园主卧独卫,小区环境好,随时入住,零压月付",31,3600,116.1290323
"急租华发颐园三居室,交通便利,采光好,随时看房,零压月付",126,12000,95.23809524
新上好房 望春园精美主卧 三家合住 家电齐 零押金月付+飘窗,30,2777,92.56666667
店长推荐103平7500元口,103,7500,72.81553398
华贸城 业主房源 看好随时签约 店长推荐!,55,5300,96.36363636
华贸城 3居室 81平米 看好随时签约!,81,11000,135.8024691
华贸城 2居室 稳定 店长推荐,95,7800,82.10526316
华贸城 正规南1居室 看好随时签约,57,6000,105.2631579
华贸城 1居改2居室 紧凑 看好随时签约!,67,6000,89.55223881
华贸城 2居室 稳定 看好能签约,67,6000,89.55223881
华贸城 3居室 稳定 看好随时签约,100,8500,85
华贸城 1居室室 稳定签约,53,5600,105.6603774
华贸城 稳定出租 55平米 店长推荐,55,4800,87.27272727
华贸城 大开间 55平米 着急出租!,55,4500,81.81818182
华贸城 全南2居室 可短租 看好随时签约 看房有钥匙,95,6500,68.42105263
华贸城 2居室 独特风格 看房有钥匙 看好随时签约!,53,6500,122.6415094
华贸城 看房方便 稳定,54,5000,92.59259259
华贸城 55平米 稳定 看好随时签约 店长推荐,55,5000,90.90909091
国际城 正规1居室 家具齐全 稳定 看房有钥匙 南北通透 边户!,54,5500,101.8518519
"北苑华贸城,世华泊郡精准装三居家电家具齐全长租",136,9500,69.85294118
业主直租 真是图片 带花园 带,140,13000,92.85714286
正规两居室可,78,8500,108.974359
铁建广场两居可,75,6500,86.66666667
"北苑美立方,豪装南北两居,出租,可长签两年,看房随时!",96,6800,70.83333333
北苑朝阳北苑润泽悦溪 精装两居 南北通透 家具家电齐全 随时入住,90,7200,80
北苑山水蓝维精装两居室出租+0押金可月付+随时看房+家具家电齐全,98,7300,74.48979592
北苑0押金月付 华贸城 精装全南向 两居室13,96,7500,78.125
北苑世华泊郡华贸主卧独卫出租13附近采光好,30,3499,116.6333333
润泽公馆 1室1厅 装修豪华 拎包入住,60,6800,113.3333333
"傲城融富大三居房,配套齐全,临,随时看房随时用",168,17000,101.1904762
北苑 美立方精装两开间全南朝向 高层观景家具家电齐全,53,5200,98.11320755
美立方小区 精装婚房一居室 看房随时 家电齐全 有钥匙,58,5000,86.20689655
北苑家园精装大厅隔朝南可0押月付家具家电齐全也可同事合住,30,2650,88.33333333
北苑家园天怡家园精装2改三居室家电全齐可同事合住也可一家人,92,6600,71.73913043
林奥嘉园0押金 可月付朝南大次卧上班出行方便带空调 拎包住,38,2500,65.78947368
林奥嘉园朝南主卧独卫 奥森好价格也不等你看看这个房,33,2500,75.75757576
华贸城南北婚房三居 采光好 房主直租 看房方便,165,13800,83.63636364
世华泊郡 精装两居 婚房出租 人车分流 停车方便整租,88,7500,85.22727273
上元君庭、高层观景、您理想中的不二选择。随时看房,159,17500,110.0628931
北苑融富中心+大四居+户型方正+空房+周边交通便利配套成熟,235,30000,127.6595745
媒体村天畅园183平口 仅14500,183,14500,79.23497268
北苑 润泽悦溪 世华泊郡 南北精装两居 价格7200 整租,89,7200,80.8988764
北苑仰山桥下上元君庭 大三居大空房出租 可可居家 着急租,128,9500,74.21875
北苑佳兴园推荐精装合租居家电全齐、环境优美、铁,20,2200,110
北苑媒体村 好房 视野好 看房有钥匙随时能用 看房方便,165,10800,65.45454545
北苑2号院朝南大次卧带大阳台主卧带阳台采光好0押金,28,2450,87.5
北苑5 立水桥南铁站 精装两居 拎包入住 免押月付,96,7000,72.91666667
北苑 立水桥南 美立方 复式大两居 采光好 面积大 免押月付,115,6800,59.13043478
北苑天翠园大两居南北通透 配置齐全高层观奥森看房方便停车方便,125,10100,80.8
北苑 天翠园南北通透正规大二居安立路地下车位价格大谈,125,9800,78.4
北苑林奥嘉园全新小区全南次卧出租 押0付一出租铁近,40,2500,62.5
北苑 仰山桥林奥嘉园两居室朝南合租厅隔南北通透 奥森北门,30,2600,86.66666667
北苑媒体村 5铁旁 精装两居室 拎包入住 看房方便,118,9500,80.50847458
"北苑家园清友园,13北苑铁站,精装大次卧,拎包入住",20,2000,100
北苑家园 筑华年 北苑13铁站 精装南向一居室 免押金,64,5800,90.625
"北苑5立水桥南站,旭辉奥都旁边环科院,大一居室,拎包入住",68,5700,83.82352941
"店长推荐!润泽悦溪好房出租,舒适,干净整洁 整租",89,7000,78.65168539
正规好房 绝度 北京城建筑华年 稍纵即逝 抓紧时间哦,85,7800,91.76470588
来北家园正规 看着舒心 住着放心 看房方便,75,5500,73.33333333
"天润福熙大道新出3室户,干净清爽家电全配,交通便利配套齐全",140,12500,89.28571429
"2室,干净清爽拎包入住,家电全配,真实有效,零压月付",89,7550,84.83146067
朝阳北苑东路 来北家园青年城 精装两居室 随时看房 拎包入住,102,6500,63.7254902
"华贸城7号院2室,干净清爽拎包入住,家电全配,真实有效",95,7000,73.68421053
"平安嘉苑大两居,随时看房,铁,随时看房,零押金",98,8200,83.67346939
北苑 北京青年城 毕业季 零押金 月付 精装修 随时入住,20,1950,97.5
清友园新出精装小两居 交通便利 家具齐全 有钥匙 随时看房,80,6000,75
"润泽悦溪88平南北通透两居室,家具家电齐全,看房预约 零押金",88,7500,85.22727273
北苑 立水桥 旭辉奥都 新上豪华两居室 婚房首租 好房不等人,89,7200,80.8988764
"世茂奥临花园,经典户型,南北通透,18号以后随时看房,之前预约",183,21500,117.4863388
别在为租房烦恼了:北苑2号院精装大一居 拎包入住 随时看房,60,5800,96.66666667
北苑天畅园精装开间 周边配套齐全 1室1厅,50,5300,106
林奥嘉园朝南主卧独卫 奥森好价格也不等你看看这个房,33,2500,75.75757576
北苑精装美立方朝南主卧立水桥南站家具家电齐全,25,2400,96
地铁站 北苑媒体村傲城融富中心165平西南三居80平厅送落地,165,17000,103.030303
"傲城天溪园,四居室,别墅区。随时可看房",180,23500,130.5555556
"13号线北苑站,山水蓝维精装主卧,来春园赢秋苑广华居时代庄园",140,2500,17.85714286
北辰 万科星园 直观奥森单间次卧出租 看房有钥匙,130,2600,20
北苑站华贸城旁国际城大三居 大客厅 拎包入住 免押金 急租,164,10500,64.02439024
北苑家园绣菊园 临易世达物美 大两居 家具齐全拎包入住,86,5700,66.27906977
北苑13 出租 拎包入住 看房有钥匙 精装大两居,108,7500,69.44444444
茉藜园 正规两居室看房有钥匙 出行便利 家具家电齐全,105,8200,78.0952381
家电家具齐全 全南两居室 户数少 双卫一卫明 随时起租 世茂,118,13000,110.1694915
家电家具齐全 全南两居室 户数少 双卫一卫明 随时起租 世茂,118,13000,110.1694915
媒体村天畅园183平口 仅14500,183,14500,79.23497268
认证房2室 只需5500元 物有所值,85,5500,64.70588235
北京青年城 主卧出租 拎包入住 家具家电齐全 看房方便 急租,28,2200,78.57142857
北苑正规三居 真是图片 一层带花园 带 润泽悦溪 长租,89,13900,156.1797753
"北苑媒体村,豪装两居室,业主装修,拎包入住,交通便利,",98,9000,91.83673469
"13号线北苑站,山水蓝维精装主卧次卧,来春园赢秋苑广华居附近",30,3100,103.3333333
"山水蓝维 精装大次卧,环境优美,邻地铁,有钥匙,可免押月付",20,2500,125
北苑华贸城精装两居复式 临铁 华贸街 看房随时,53,7100,133.9622642
北苑山水蓝维 厅隔30平米出租 业主出租 免押金 可月付,30,3500,116.6666667
"0押金月付,可同事合住,绣菊园南区两居室,清友园茉藜园附近",105,7200,68.57142857
"13号线北苑站,清友园精装小三居,华贸城国际城附近蕴实园茉藜园",110,7800,70.90909091
"13号线北苑站,清友园精装小三居,华贸城国际城附近蕴实园茉藜园",110,7800,70.90909091
"13号线北苑站,华贸城三居,空房出租,国际城福熙大道世华泊郡",107,7500,70.09345794
林奥嘉园正规精装2居全南出租 客厅卧室朝南 适合生活,117,9000,76.92307692
林奥嘉园朝南主卧独卫 奥森好价格也不等你看看这个房,33,2500,75.75757576
天溪园南北通透精装3居 空房临街交通方便客厅,150,16200,108
北苑精装美立方朝南主卧立水桥南站家具家电齐全,25,2400,96
别在为租房烦恼了:北苑2号院精装大一居 拎包入住 随时看房,60,5800,96.66666667
朝阳北苑 13号北苑站 精装三居出租 南北通透 看房方便,149,9200,61.74496644
"润泽公馆主卧独卫,家电齐全,采光好,小区环境优美,随时看房",30,3600,120
北苑 润泽公馆主卧独卫带衣帽间 家具家电齐全 可0押月付,30,3700,123.3333333
"清友园精装主卧独卫,配套齐全,集中供暖,有钥匙,可免押月付",30,3500,116.6666667
北苑 立水桥南 望春园主卧独卫精装修 朝南向 环境好 邻铁,35,3800,108.5714286
北苑家园华贸城 精装南向开间 下楼华贸天地 出门13,60,5200,86.66666667
北苑家园精装大厅隔朝南可0押月付家具家电齐全也可同事合住,30,2650,88.33333333
北苑家园天怡家园精装2改三居室家电全齐可同事合住也可一家人,92,6600,71.73913043
北苑 美立方精装两开间全南朝向 高层观景家具家电齐全,53,5200,98.11320755
美立方小区 精装婚房一居室 看房随时 家电齐全 有钥匙,58,5000,86.20689655
林奥嘉园0押金 可月付朝南大次卧上班出行方便带空调 拎包住,38,2500,65.78947368
地铁站 北苑媒体村傲城融富中心165平西南三居80平厅送落地,165,17000,103.030303
立水桥南 北苑 旭辉奥都 在租 找靠谱客户,90,7000,77.77777778
北苑 望春园 精装2居2卫 沿线 成熟社区 生活便利,110,8800,80
北苑家园 天居园 精装大两居之前业主的 干净整洁,100,9800,98
北苑家园城锦苑 精装三居室 看房方便 集中供暖 近鑫兆丽园,110,8500,77.27272727
认证房口媒体村天畅园106平6800,106,6800,64.1509434
城铁北苑 华贸城精装三居 家具家电齐全 业主房,120,12500,104.1666667
北苑 华贸城精装三居室 业主装修 看房方便 拎包入住,100,9500,95
北苑 华贸城 业主婚房三居 首租 可签2年 拎包入住,110,11000,100
北苑大别墅 天溪园 奥森公园 豪装大四居 拎包入住 月付,202,16000,79.20792079
北苑绣菊园 立水桥南 精装小两居 看房有钥匙 拎包入住 急租,85,5000,58.82352941
北苑媒体村 5口 出门北苑路北站 朝南宽敞有阳台,25,2200,88
立水桥南 北苑家园 清友园 精装两居 随时住 可合租 月付,90,6500,72.22222222
"整租北苑世华精装修南向大次卧,随时看房,拎包入住",20,2400,120
林奥嘉园0押金 可月付朝南大次卧上班出行方便带空调 拎包住,38,2500,65.78947368
北苑 天居园两居 临铁 北苑路北铁 看房随时 同事合住,89,7200,80.8988764
北苑清友园出租主卧 三家合住 带飘窗 房屋干净价格便宜,20,2450,122.5
北苑家园清友园主卧出租 出行便利 临铁 看房随时,20,2400,120
北苑家园清友园 5号线13号线 出入方便 家具齐全,98,7100,72.44897959
北苑天怡家园分租房 出租主卧 三家合租 看房随时,20,2650,132.5
鑫兆丽园精装两居室 家电全齐看房随时 美立方,110,6500,59.09090909
北苑山水蓝维新上分租房主卧独卫 主卧 次卧 环境优越,35,3600,102.8571429
北苑山水蓝维精装三居室 临铁 环境优越 看房随时,160,12500,78.125
北苑润泽悦溪精装三居带花园 交通便利 随时看房,140,13500,96.42857143
北苑13站 豪装空房大三居 公园式小区 看房提前联系,148,12800,86.48648649
北苑13北苑站 精装大三居 南北通透 拎包入住 急租,168,11000,65.47619048
北苑 来广营 来北家园 精装一居出租 家具家电齐全 拎包入住,64,5220,81.5625
北苑 华贸城 乐想汇 新上豪装开间 业主婚房 家电齐全,55,5450,99.09090909
北京华贸城 2室1厅,53,7200,135.8490566
月付华贸城 铁建广场 57平米 随时入住,57,5600,98.24561404
来北家园1室朝南 这么高的性价比还需要等待吗,60,5300,88.33333333
13号线北苑 铁建国际城 南北通透大两居 全新家电,90,8200,91.11111111
主卧独卫带阳台 北苑家园 茉藜园 临5号13号线,30,2950,98.33333333
清友园精装全齐南向主卧独卫出租 交通便利 随时入住 押零月付,24,3100,129.1666667
北苑 福熙大道南北通透三居 家具家电全带 整租,166,13000,78.31325301
华贸城 卧室南向 2居室 看好随时签约!,95,7500,78.94736842
媒体村天畅园183平口 仅14500,183,14500,79.23497268
"润泽公馆,南北通透,,家具家电齐全 出租整租",145,12000,82.75862069
北苑 山水欧雷山 豪装三居 业主诚租 真正好房!租!有钥匙,150,11500,76.66666667
13北苑 山水 开发商装修 长期出租 拎包,96,8700,90.625
"13北苑站,山水蓝维精装主卧次卧,来春园赢秋苑广华居附近",30,3100,103.3333333
"北苑家园 山水精装三居室,长期出租,看房随时,提前联系",148,12500,84.45945946
"新上北苑家园温馨婚房出租,在炎热的夏天给您一个舒适凉爽的环境",95,8100,85.26315789
婚房南北大两居家电齐全+零押月付地铁300米 拎包住!,90,6300,70
北苑+独、一无二+美丽大一居+户型好+地铁近+0押金拎包住,70,5400,77.14285714
"婚房哪里逃,房价还能聊13北苑站,润泽悦溪一层带地下",89,12000,134.8314607
北苑家园 新上温馨2室2卫+头回出租+近地铁+拎包住+0押金,110,6750,61.36363636
安立路 奥森+北苑+华发颐园南北120平大2居+拎包入住,120,8500,70.83333333
北苑家园 华贸城 精装三居室 看房方便 有钥匙 价可谈,120,11000,91.66666667
简单而不节约北苑清友园南北2居+相寓5.0装修!压零付一,30,3800,126.6666667
"林奥嘉园精装一居室,奥森北门,采光好,封闭式小区,零压月付",75,7500,100
0押金可月付立水桥北苑家园望春园上号两居好房源家电齐全,89,8000,89.88764045
北苑来北家园新出两居室 滴价急租 早来早得 随时看房子!!!,110,4900,44.54545455
北苑绣菊园精装三居室 同事合租 员工宿舍 看房随时,98,8000,81.63265306
北苑莲葩园精装三居 可同事合租 家电齐全 看房随时,98,8000,81.63265306
立水桥南领地一层带半地下出行方便有停车位安静空间,170,15500,91.17647059
北苑平安嘉苑东南精装3居家具家电齐全有地下车位购物方便可合租,109,10300,94.49541284
天畅园正规2室1厅自带家具 朝东格局好员工出行方便,102,10000,98.03921569
"北苑家园茉藜园,精装大三居、拎包入住、看房有钥匙、交通便利",92,6500,70.65217391
北京青年城、门口有公交站、精装卧室出租、住三家、拎包入住,25,2200,88
立水桥南华发颐园 精装大开间 业主直签可长租 看房随时,60,5600,93.33333333
北苑 来广营 来北家园精装两居 业主直租 看房随时,80,7500,93.75
北苑城锦苑精装三居室 一家人看过来 业主直租 看房随时,105,9950,94.76190476
北苑佳兴园三居 装修不错 房屋干净 停车方便 随时看房,118,8000,67.79661017
北苑绣菊园南区精装一居室 交通便利 全北苑价,60,5800,96.66666667
媒体村 美立方华发颐园旭辉奥都 主册 一室一厅拎包入住,60,5300,88.33333333
北苑媒体村 美立方 旭辉奥都5米高 60平米大仓库出租,60,1800,30
北苑媒体村美立方 华发颐园旭辉奥都 随时看房,50,5300,106
北苑绣菊园三改四 可同事合租 也可做员工宿舍 看房随时,102,8000,78.43137255
北苑紫绶园三居室 看房随时 可做员工宿舍 同事合租,98,8000,81.63265306
0押金房租月付 城铁北苑13 世华泊郡 精装南向次卧,20,2300,115
北苑茉藜园精装两居室 业主直租 看房随时 绣菊园清友园,81,6800,83.95061728
口傲城融富中心235平2.8万精装,235,28000,119.1489362
北苑茉藜园精装两居室 业主直租 看房随时 绣菊园清友园,81,6800,83.95061728
北苑 北苑路北 奥森公园 林奥嘉园精装两居室 环境优越,120,9800,81.66666667
北苑清友园精装三居室 可同事合租 价格便宜 紫绶园绣菊园附近,102,8000,78.43137255
朝北苑媒体村万科 上元 经典精装房 温馨舒适 随时看房,65,4900,75.38461538
北苑媒体村平安嘉园精装全南二居室高层有地下看房方便购物方便,90,6780,75.33333333
朝阳北苑佳兴园精装1居 家具家电齐全 小区购物方便 交通便利,65,5450,83.84615385
北苑路北 拂林园 天乐园大主卧有阳台朝南下地铁2到家,40,2500,62.5
北苑媒体村 拂林园旁 万科正规一居 精装修 人车分流 环境优,65,6700,103.0769231
立水桥北苑家园望春园上号两居两卫好房源,88,6500,73.86363636
天翠园 精装别墅出租 南北通透 下叠带花园,217,34000,156.6820276
北苑站 立水桥 北苑东路 望京 清友园 朝南带阳台主卧,30,2750,91.66666667
北苑媒体村立水桥南 天畅园精装小三居 可同时合租 价格可谈,133,8200,61.65413534
北苑媒体村天畅园 大两居 落地窗 高层看望京 拎包入住 急租,103,5800,56.31067961
5北苑路北站 拂林园精装卧室出租 家具齐全 拎包入住,26,2500,96.15384615
北苑茉藜园两居室 三家合租 主卧 次卧 厅隔 看房随时,17,2400,141.1764706
北苑美立方精装一居开间 家电齐全 有钥匙 看房随时,49,5000,102.0408163
北苑茉藜园两居室 三家合租 主卧 次卧 厅隔 看房随时,17,2400,141.1764706
"时代庄园,豪装房,看房方便 ,领包入住,欢迎来电",195,18000,92.30769231
北苑绣菊园精装两居室 价格便宜 价格便宜 看房随时,87,6100,70.11494253
北苑茉藜园精装两居室 家电齐全 环境优越 有钥匙看房随时,87,6100,70.11494253
北苑清友园 正规两居 看房随时 价格便宜一套 抓紧,87,6100,70.11494253
北苑清友园 正规两居 看房随时 价格便宜一套 抓紧,87,6100,70.11494253
北苑莲葩园精装正规两居室 价格便宜 随时看房,87,6100,70.11494253
茉藜园 精装次卧 环境优雅 家具齐全 拎包即住 可押一付一,18,2300,127.7777778
北苑立水桥 茉藜园精装合租主卧 家电全齐采光好拎包入住,25,2400,96
润泽悦溪精装两居室 家具家电齐全 看房有钥匙 可长签能月付,92,7580,82.39130435
实拍房源可月付+随时入住+华贸城开间+邻近13北苑站,67,5488,81.91044776
"世华泊郡三居,居家精装修,近地铁,新小区",85,8500,100
"平安嘉苑精装两居室,随时看房,有钥匙,家电齐全,零压月付",90,6500,72.22222222
"万科星园精装两居室,铁房,采光好,户型佳, 零压月付,",136,11000,80.88235294
立水桥地铁附近 精装开间随时看房 在租,50,4200,84
立水桥 地铁站 精装一居室 看房方便拎包住,48,4500,93.75
北苑平安嘉苑装三居室 临铁 看房随时 抓紧啦,132,12000,90.90909091
北苑家园精装小三居、业主装修、看房有钥匙、拎包入住、急租,120,7200,60
北苑家园城建筑华年 精装大三居 出租 拎包入住 免押月付,105,8500,80.95238095
北苑家园 大两居 南向有阳光 敞亮 干净 舒适 拎包入住,122,7200,59.01639344
北苑媒体村 精装一居室 拎包入住房东急租 交通便利 看房方便,62,5000,80.64516129
北苑3号院 5铁北苑路北站 两居出租 拎包入住 免押金,65,5300,81.53846154
"5号线立水桥南,望春园精装三居,一家人同事合住,旭辉奥都",120,8500,70.83333333
13号线北苑 清友园精装两居 家电齐全 看房随时,90,7000,77.77777778
"绣菊园北区急租四居,同事合住 实地拍摄 随时看房",110,8000,72.72727273
"南北通透三居室,家具家电齐全,看房随时,随时起租,带车位",150,15000,100
"装修好,出租,家具家电齐全,带车位,业主诚意出租!",125,14000,112
北苑 华贸城开间 楼下即是商业街 100米北苑站,55,5200,94.54545455
"13号线北苑站,铁建广场精装开间,华贸城国际城来广营望京附近",55,4500,81.81818182
"北苑铁建广场,边户五个窗户+主册+集中供暖",72,8200,113.8888889
立水桥 次方 复式三居 一家人 小区环境安静,67,7000,104.4776119
立水桥南 次方 精装复式两居 随时入住 月付0押金 可谈,58,6500,112.0689655
"次方简单装修房1室,采光好,出租",50,5900,118
"次方三居室,家具家电齐全,有钥匙随时看",65,6800,104.6153846
北京华贸城 2室1厅,53,7200,135.8490566
来北家园 南北通透 精装两居室 家电家具齐全 随时看房,85,6500,76.47058824
润泽悦溪 交通便利 房租月付 随时看房,25,2500,100
北苑铁建广场两居房 可 临铁 看房随时,62,6800,109.6774194
"华贸城,精装,家具家电齐全,保养好,园林住宅",53,7200,135.8490566
