房源名称,面积,租金,单平米租金
龙跃苑三区 精装三居室 霍营回龙观站 霍营回龙观站 月付房租,124,7600,61.29032258
回龙观珠江摩尔二期精装南向小三居室 业主急租 看房方便,98,5800,59.18367347
回龙观东大街 和谐家园 三居室 押0付1 随时可看.拎包住,130,8000,61.53846154
国风美唐二期 朝南主卧带阳台 三户合租 电梯房 可押零付一,20,2500,125
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
白领合租 龙跃腾锦苑东四五二一三区 精装次卧 霍营地铁口,25,2000,80
珠江摩尔国际 写字楼 可以办营业执照 采光好 生命科学园,166,9200,55.42168675
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
城铁8号线平西府站 回龙观东大街站龙锦苑东一区主卧独卫出租,18,2750,152.7777778
"地铁边,急租好房南向主卧独卫 情侣优选 其他屋子各一个人 可押",136,2800,20.58823529
"尚城小区的好房源不是天天都有,当你看好以后一定要出手!",148,6000,40.54054054
0押金月付龙华园正规两居室包物业取暖地铁13号线,85,5500,64.70588235
"零押金月付,独立开间,国风美唐只要3500元,就在霍营地铁口",40,3500,87.5
"珠江摩尔 南向大两居室,业主着急出租只要11000 能",165,11000,66.66666667
0押金月付 北京人家龙兴园西区正规两居室包物业取暖,80,5400,67.5
回龙观霍营 主卧独卫 龙跃苑东二区 0押金 8号线霍营地铁站,20,3500,175
企赛推荐 回龙观口 正规一室一厅出租 提前约 配套成熟,56,4500,80.35714286
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
华府全南两居带小院家具家电齐全 万科精装修,81,7600,93.82716049
"租房(0押金,可月付)半年次卧(8号线平西府)随时看房",15,1900,126.6666667
领秀慧谷 南北通透两居 西二旗上地上班优选 业主直租 家具家电齐,82,5700,69.51219512
龙博苑二区正规两居室低楼层出行方便看房随时,80,6200,77.5
华北电力大学附近 昌平线 8号线 拎包即可入住,15,800,53.33333333
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金 随时住,98,6500,66.32653061
龙锦苑东五区 南向主卧独卫出租 情侣优选 干净整洁 月付,136,2700,19.85294118
首开智慧社三居包物业取暖,132,11500,87.12121212
"租房(0押金,可月付)(相寓)主卧独卫 (8号线平西府)有钥匙",110,3500,31.81818182
龙腾苑二区 三家合租的正规次卧 随时看房入住 押0付一,18,2500,138.8888889
尚城 精装两居室 家具齐全 拎包入住 近地铁 配套齐全,78,4300,55.12820513
租房 0押金.可月付 天露园一区 精装两居 13号线龙泽,98,5800,59.18367347
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,80,7300,91.25
"发展路8号院,干净舒服,有阳台,冬暖夏凉",15,1400,93.33333333
龙跃苑三区 精装三居室 霍营回龙观站 月付房租 业主,125,7500,60
回龙观 珠江摩尔国际中心 空调 落地窗 邻地铁生命科学园,96,5300,55.20833333
龙兴园西区一室一厅一卫58平1/6层出租3600随时看房,58,3600,62.06896552
龙跃苑东二区 精装两居室 十三号线霍营站 八号线回龙观东大街,108,6300,58.33333333
龙跃苑三区 单间出租 家具家电齐全 拎包入住 零押月付 豪华装修,147,3600,24.48979592
0押金月付 龙跃苑新上正规大三居 南北通透 精装修,125,8000,64
国风美唐三期 合租一家人即可 电梯房包物业取暖 霍营站,75,7000,93.33333333
0押金月付 龙跃苑新上精装大三居 南北通透,125,8000,64
金域华府一期 2室1厅 7500元,98,7500,76.53061224
"尚城小区经典大三居室 ,业主着急出租只要5700 家具家电齐全",148,5700,38.51351351
租房 (业主直租 精装两居室 8号线平西府地铁,90,6500,72.22222222
押一付一 主卧独卫 真实照片 6西侧 西二旗后花园,28,2200,78.57142857
珠江摩派 精装修 随时看房 地铁 生命科学园 可,68,6000,88.23529412
"回龙观尚.城三居室,精装随时入住,公交",116,5500,47.4137931
珠江摩尔 复式三居室 适合创业公司 租金低 昌平线城铁站面积大,80,5500,68.75
"尚城小区 经典两居室,业主着急出租只要4400家具家电齐全",92,4400,47.82608696
矩阵小区 电梯房 精装大两居 南北通透 一家人合租均可 可月付,90,6500,72.22222222
企赛推荐 龙博苑一区 北门13号线 精装 提前预约,90,5600,62.22222222
东村家园小三居室出租6500元,95,6500,68.42105263
矩阵小区 精装开间 随时看房 拎包入住 可0押月付 新配家具家电,45,3400,75.55555556
珠江摩尔 可注.册 容纳大约40人 昌平线地铁站 交通便利,230,16500,71.73913043
0押可月付 龙锦苑五区 精装大三居两卫 南北通透 可拎包入住,128,9800,76.5625
尚城精装修两居室 温馨舒适 可居家 随时拎包入住,96,4700,48.95833333
霍营 回龙观东大街 豪华相寓装修 零押月付 拎包入住 店长力推,100,3400,34
8/13号线 精装主卧 两家合住 包物业取暖 电梯房,25,3100,124
南向主卧带阳台 0押金.可月付 临8号线平西府 拎包入住,30,2400,80
"零押金月付,独立开间,国风美唐只要3500元,就在霍营地铁口",40,3500,87.5
龙锦苑东五区(8号线和13号线的交汇)整租三居室+精装修。,128,6500,50.78125
回龙观 云趣园 精装三居室7300 南北通透 邻8线育知路,116,7700,66.37931034
龙回苑2居室+南北通透+8号线平西府站+低楼层出入方便价格可聊,98,6500,66.32653061
8号线城铁 精装两居室 可月付零押金 拎包入住 随时看房,95,5500,57.89473684
西三旗 地铁八号线十三号线南店新村正规两居无,80,5000,62.5
龙泽 龙华园 正规两居室 装修看照片 随时拎包入住,85,6200,72.94117647
国风美唐二区 正规三居室 精装 八号线回龙观东大街 十三号线霍营,100,8000,80
企赛推荐 龙博苑一区 13号线 配套齐全,122,7500,61.47540984
珠江摩派精装三居 复式户型 明厨明卫 全景落地窗 客押一付三来住,98,5000,51.02040816
龙跃苑东五区 精装两居室 霍营回龙观站 业主装修 月付房租,98,6500,66.32653061
云趣园一区 精装三居室 南北通透 看房提前打电话,104,7200,69.23076923
零押金月付 首开智慧社 楼下13号线回龙观站,85,7200,84.70588235
回龙观育新地铁泰华龙旗广场 精装三居 电梯房 业主直租 8号线,87,7200,82.75862069
龙腾苑四区 大次卧 13号线地铁站 0押金月付 回龙观站,15,2100,140
云趣园一区 正规三居室 精装 八号线育知路 可月付 押零付一,110,7500,68.18181818
龙华园2居室+价格可聊+业主保养得很不错+13号线龙泽站,70,5800,82.85714286
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 看房提前联系,125,2300,18.4
家 触手可及 回龙观佰嘉城小区 合租单间出租 可月付,18,2500,138.8888889
押零付一 田园风光东区 精装修 主卧独卫 八号线 平西府站,25,3200,128
珠江摩尔 162平米两居 可注1册 空房随时入住 西二旗,162,9000,55.55555556
国风美唐二期 三家合租出租一间朝南单间 可压零附一 东大街地铁,25,2500,100
0押金可月付 田园风光雅苑 大次卧 地铁8号线平西府站旁,13,2000,153.8461538
田园风光雅苑 主卧独卫带储物间 押0付1 地铁8号线平西府站,25,2900,116
霍营地铁 龙跃苑东五区豪装大两居 头回出租 只此一套,98,6700,68.36734694
龙兴园西区 主卧独卫精装修 便宜实惠好房 随时看房入住北京人家,20,2600,130
龙跃苑四区 大三居看房随时 随时住 可月付 零押金,130,8500,65.38461538
昌艺园 精装两居室 采光好 交通便利 购物方便,63,4500,71.42857143
珠江摩尔精装小三居 业主急租 现在是空房 随时起租 随时看房,68,5000,73.52941176
押0付1 田园风光 南向主卧带独立卫生间 临8号线平西府站,30,3000,100
云趣园一区 正规朝南大主卧 精装 八号线育知路 可月付 押零付一,20,2500,125
南向主卧带阳台 0押金.可月付 临8号线平西府 拎包入住,30,2400,80
主卧带独卫 2200每月 0押金月付 13号线回龙观龙泽佰嘉城8号线,25,2200,88
西二旗回龙观新村两居中关村软件园融泽嘉园金域华府,75,6500,86.66666667
珠江摩尔复式大两居 166平米 落地窗 可注.册随时看房,166,9500,57.22891566
龙跃苑东五区 霍营地铁 豪装装修主卧独卫 拎包入住 支持月付,130,3800,29.23076923
回龙观东大街 龙锦苑东五区 精装三居两卫 包物业费,118,7200,61.01694915
霍营 国风美唐 精装正规三居室 随时看房 包物业取暖,98,8800,89.79591837
"新推,国风美唐小开间,南向只要3400元,包物业取暖,真实图片",40,3400,85
回龙观地铁 龙腾苑精装两居室 看房随时,98,7500,76.53061224
国风美唐三期 合租一家人即可 电梯房包物业取暖 霍营站,75,7000,93.33333333
龙博苑二区 十三号线回龙观站 可月付 零押金 正规两居室 可合租,102,6200,60.78431373
龙腾苑五区 大三居 可以合租 随时看房 押0付一 13号线回龙观龙泽,130,8500,65.38461538
珠江摩尔国际 地铁西二旗下一站 可 容纳多人 看房随时,160,10000,62.5
整租 龙跃苑东四区 精装两居 配置齐全 交通便利 看房随时,100,7300,73
南向主卧带阳台 0押金.可月付 临8号线平西府 拎包入住,30,2400,80
云趣园一区 精装 二室一厅 一家人 随时入住,103,6000,58.25242718
"正规三居,家具家电全齐,接受合租",91,8000,87.91208791
回龙观 精装一居室 全装齐全 随时看房,50,4300,86
霍营回龙观育新城铁 精装两居室 电梯房 装修 随时看房,95,7300,76.84210526
租房(0押金.可月付)两居室两卫 (8号线平西府)看房随时,110,6800,61.81818182
"霍营地体口,精装三居,接受合租,包取暖",96,7500,78.125
霍营回龙观地铁 店长力推豪华装修三居室 零押月付 拎包入住,120,8500,70.83333333
龙跃苑一区大卧室出租看房随时可月付零押金 朝南向,18,2600,144.4444444
回龙观地铁 龙腾苑精装大主卧 看房随时,30,3500,116.6666667
佰嘉城三室一厅一卫,125,7500,60
押0付1 主卧带独立卫生间 包物业取暖 临8号线平西府站 拎包住,25,3300,132
"地铁边,急租好房南向精装主卧带阳台 三户合租 其他屋各一个屋子",105,2600,24.76190476
龙腾苑四区 大次卧 13号线地铁站 0押金月付 回龙观站,15,2100,140
回龙观 霍营地铁站 龙跃苑东二区精装两居室朝南大主卧独卫,125,3488,27.904
押0付一 霍营地铁站口 龙跃苑东四区 精装大次卧 拎包入住,127,2600,20.47244094
矩阵小区 随时看房 拎包入住 新配家具家电 可0押月付,80,4800,60
回龙观 云趣园一区 次卧 <押0付1地铁8号线附近,12,2100,175
8/13号线霍营站100米国风美唐精装2居带电梯集中供暖,94,7500,79.78723404
生命科学园 领秀慧谷 电梯两居室 零押金 8号线朱辛庄站,70,5800,82.85714286
13号线回龙观站 朝南主卧 随时看房入住,20,2600,130
"霍营地铁口,国风美唐旁龙跃苑,主卧独卫,只要2900元,甩租",30,2900,96.66666667
"精装三居室,霍营地铁站 业主头回出租 看房提前联系",125,7300,58.4
美唐 南向大开间 不可只能 独门独户 霍营,60,5900,98.33333333
"租房(0押金,可月付)一改二 (8号线平西府)随时看房",70,5700,81.42857143
龙跃苑三区 精装主卧独卫出租 霍营回龙观站 月付房租零押金,25,2900,116
龙跃苑东四区优化间 月付 拎包入住,125,2800,22.4
"租房 公园悦府(0押金,可月付)主卧,包取暖(8号线平西府)",120,2400,20
回龙观230平大四居丨生命科学园站、永旺商场丨包物业取暖丨复式,230,16000,69.56521739
霍营回龙观地铁 龙跃苑四区 豪华装修次卧室 拎包入住 支持月付,13,2300,176.9230769
龙腾苑五区 大三居 可以合租 随时看房 押0付一 13号线回龙观龙泽,130,8500,65.38461538
回龙观珠江摩尔国际精装修两居室 急租 地铁 配套成熟,166,9000,54.21686747
田园风光西区 正规精装大两居两卫出租 合租一家人均可 平西,112,6000,53.57142857
看房随时 主卧带独立卫生间 可以月付 零押金 霍营 回龙观,30,3300,110
押零付一 田园风光东区 精装修 主卧独卫 八号线 平西府站,25,3200,128
"地铁边,急租好房精装小三居 电梯房包物业供暖 楼下永辉超市 商",92,7800,84.7826087
朱辛庄单间 华北电力大学 直达西二旗 上地,15,650,43.33333333
霍营回龙观地铁 龙跃苑四区 精装修朝南大主卧 零押月付 拎包入住,20,2800,140
回龙观霍营 和谐家园一区 精装主卧次卧带阳台出租 随时入住,25,2400,96
回龙观 西二旗 龙兴园西区 正规两居室,87,5500,63.2183908
0押金月付回龙观 东村家园大两居 精装修 业主 临,90,6000,66.66666667
13号线8号线霍营东大街地铁 龙跃苑东五区 大两居 业主直租随时看,98,6500,66.32653061
"租房 公园悦府(0押金,可月付)三改四,包取暖(8号线平西府)",120,9999,83.325
珠江摩尔 精装修 复式大两居室 昌平线城周边 永旺 可,80,9000,112.5
企赛推荐 龙博苑一区 13号线 配套齐全,122,7500,61.47540984
霍营城铁 精装主卧带阳台 可月付 龙跃苑三区龙腾苑四区,30,2800,93.33333333
珠江摩尔国际 西向复式小三居 大落地飘窗 地铁 永旺,68,5500,80.88235294
龙博苑三区 朝南大主卧独卫 随时看房入住 押0付一 家具齐全,20,2000,100
国风美唐 主卧出租 包物业取暖 随时入住,25,3500,140
0押金可月付 马连店 主卧 新家具 地铁8号线附近 随时看房,23,2300,100
"押零付一 龙跃苑东四区 正规主卧独卫,三家合租 13号线霍营站",25,3300,132
龙跃苑三区 精装主卧和次卧出租 霍营回龙观站 月付房租零押金,22,2100,95.45454545
温馨小三居 价格实惠 大户型三个卧室面积一样大 可押零付一 随时,102,6300,61.76470588
紫晶七星广场 开间 随时看房 新配家具家电 平西府站 0押月付,40,4100,102.5
回龙观龙腾苑二区精装大两居,78,6000,76.92307692
"新发。国风美唐主卧带阳台2550,8/13号线。拎包入户,看房随",100,2500,25
回龙观8号线平西府站 龙锦苑二区 正规两居室 押0付1 拎包入住,86,6400,74.41860465
马连店小区 精装两居室 南北户型 随时看房 可0押月付 新配家电,80,4800,60
领秀慧谷 南北通透两居室 业主直租 包物业取暖费家具家电齐全,82,6000,73.17073171
龙跃苑东五区 精装次卧和主卧出租 霍营回龙观站 月付房租零押金,15,2100,140
正规卧室 押0付1 全新配置 随时可看.拎包住,20,2200,110
回龙观流星花园三区 电梯 南北正规两居 押0付1 临8号线地铁站,102,6988,68.50980392
押零付一 龙锦苑五区 正规三居两卫 合租一家人即可 随时入住,140,8000,57.14285714
回龙观云趣园一区 二室一厅 精装修 8号线育知路 一家人,86,6500,75.58139535
珠江摩尔 西向三居室 可 空房随时入住 地铁 配套齐,184,13000,70.65217391
首开国风美唐 南向大开间 一家人情侣均可 电梯房包物业供暖,60,5000,83.33333333
霍营 国风美唐 精装正规三居室 随时看房 包物业取暖,98,8800,89.79591837
回龙观 龙腾苑五区精装三居室 看房方便,118,8500,72.03389831
霍营地铁 龙跃苑东四区 零押月付 三户合住 拎包入住,125,2300,18.4
"回龙观珠江摩尔南向四居,装修写字楼,勿扰,随时可看房",230,16500,71.73913043
0押金月付 龙跃苑新上精装复式出租 带露台,229,13000,56.76855895
小区内精装复式楼 家具家电齐全 看房随时 周边设施齐全,116,5000,43.10344828
主卧独卫精装修 13号线回龙观龙泽 龙腾苑六区 随时看房入住,20,3500,175
0押金月付 回龙观地铁龙博苑上坡家园三旗百汇精装修,90,8500,94.44444444
"35平米南向主卧带独卫带阳台,国风美唐,包取暖,电梯房",35,3400,97.14285714
泰华两居室 随时看房入住 押0付一 家具齐全 8号线育新站,90,7300,81.11111111
和谐家园二区 三户合租次卧出租 装修没的说 东大街 可月付,112,2100,18.75
0押金.可月付 龙禧苑南向卧室 临8号线育知路站,16,1400,87.5
龙禧苑二区 随时看房 拎包入住 南向次卧 初次出租 0押月付,126,1800,14.28571429
步行8分到地铁站 精装两居龙锦苑六区,94,6500,69.14893617
珠江摩尔南向两居室 价格美丽 看房随时 配套齐全 交通便利,160,8500,53.125
龙锦苑五区 四居室 全新装配 0押金可月付 随时看房,140,9000,64.28571429
8/13号线 精装主卧 两家合住 包物业取暖 电梯房,25,3100,124
"发展路8号院,干净舒服,有阳台,冬暖夏凉",15,1400,93.33333333
"租房 公园悦府(0押金,可月付)三改四,包取暖(8号线平西府)",120,9999,83.325
"珠江摩尔的好房源都是因为观望而错过了,难道你们还想历史重演",166,9500,57.22891566
龙兴园西区 主卧独卫精装修 便宜实惠好房 随时看房入住北京人家,20,2600,130
押0付① 龙跃苑东一二三五四区 精装次卧 霍营地铁站 拎包入住,15,2000,133.3333333
0押金月付 回龙观地铁13号线 龙博苑二区 正规三室一厅一卫,102,7500,73.52941176
租房 (0押金.可月付)开间 (13号线回龙观)包物业包取暖,50,4700,94
"正规三居,家具家电全齐,接受合租",91,8000,87.91208791
回龙观 和谐家园二区 精装正规两居室 配套齐全 可免押金入住,98,6800,69.3877551
0押金可月付 流星花园二区 三居室 地铁8号线附近,108,6800,62.96296296
出租两居室 装修没的说 电梯房包物业供暖 下楼平西府 月付,78,7800,100
回龙观 相寓 可短租可月付 免费娱乐设施,30,3400,113.3333333
龙腾苑 新龙城 三家住 主卧独卫 零押金月付 13号线回龙观站,25,3500,140
正规一居室 东亚上北 可押0付1 交通便利 拎包入住,60,5000,83.33333333
流星花园三区 0押金.可月付 电梯三居室 看房随时 8号线平西府,139,7800,56.11510791
龙锦苑东一区 三居室 八号线/十三号线 回龙观东大街 可月付 0押,120,7000,58.33333333
13号线 回龙观 龙跃苑四区 正规两居 龙腾苑龙博苑一区二区,99,5500,55.55555556
回龙观 云趣园 精装修两居室出租 看房随时 月付房租 免押金,95,5500,57.89473684
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
回龙观0押金月付云趣园三区 精装三居室 可以随时看房,93,7300,78.49462366
"回龙观地铁泰华龙旗广场精装三居,带电梯",90,7500,83.33333333
龙跃苑东四区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
.精装三居室 霍营地铁 业主头回出租 看房提前联系,125,7300,58.4
地铁8号线 龙锦苑四区 0押金可月付 精装修 随时看房,114,7000,61.40350877
"租房(0押金,可月付)二改三 (8号线平西府)包物业取暖 电梯房",97,6800,70.10309278
回龙观珠江摩尔二期精装南向小三居室 业主急租 看房方便,98,5800,59.18367347
云趣园三区二室二厅一卫,105,5800,55.23809524
南北通透大两居出租,108,6400,59.25925926
龙湖冠寓 精装 交通便利 免费健身房 独立卫浴 精装家具家电,30,4000,133.3333333
珠江摩派 小三居 空房随时入住 近地铁 配套齐全,96,5500,57.29166667
回龙观 马连店 正规三居室 押0付1 地铁8号线,90,6900,76.66666667
金域华府一期 高品质小区 看房随时,64,5500,85.9375
"马连店(0押金,可月付)两改三 包取暖(8号线平西府)",75,6900,92
万科三期南北三居两卫全齐全新家电,119,9500,79.83193277
霍营城铁 精装主卧带阳台 可月付 龙跃苑东四区 随时看房,30,2700,90
龙跃苑东四区 精装两居室 月付房租 拎包入住,108,6500,60.18518519
8/13号线霍营站 国风美唐正规两居 包物业取暖,92,7000,76.08695652
回龙观云趣园三区精装南向两居可以随时看房,110,6600,60
朱辛庄8号线 领秀慧谷精装修俩居室 满五,82,6000,73.17073171
回龙观霍营 主卧独卫 龙跃苑东二区 0押金 8号线霍营地铁站,20,3500,175
"珠江摩尔 经典大四居室 ,业主着急出租只要16000 能",230,16000,69.56521739
租房(0押金.可月付) 两居室 (13号线/8号线霍营) 看房随时,92,7500,81.52173913
回龙观230平大四居丨包物业取暖丨临昌平线、永旺商场丨可办照,230,17000,73.91304348
押零付一 泰华龙旗广场 三居室 合租一家人即可 回龙观地铁站,105,8000,76.19047619
龙腾苑四区 大次卧 13号线地铁站 0押金月付 回龙观站,15,2100,140
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
"8号线昌平线 尚.城精装2居,拎包入住,包物业取暖,无杂费",78,4500,57.69230769
北店嘉园 地铁八号线 随时看房 新配家具 可0押月付 拎包入住,97,5600,57.73195876
龙跃苑东五区 精装两居 霍营回龙观站 月付房租零押金,98,6500,66.32653061
租房 0押金.可月付 天露园一区 精装两居 13号线龙泽,98,5800,59.18367347
租房(0押金.可月付)主卧独卫 (8号线平西府)随时看房,120,2700,22.5
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 看房提前联系,125,2300,18.4
"马连店(0押金,可月付)两改三 包取暖(8号线平西府)",75,6999,93.32
国风美唐 集中供暖带电梯 全新家具回龙观东大街站,100,8300,83
珠江摩派空地止随时可注、册 业主急租 看房随时配套成熟,61,5500,90.16393443
"地铁边,急租好房北向精装大开间 电梯房包物业管供暖 可押零付一",46,4500,97.82608696
电梯两居室 5400/月 零押金月付 东亚上北 13号线城铁回龙观站,60,5400,90
田园风光西区 精装两居室 包物业取暖 合租一家人即可 可压零附一,85,6000,70.58823529
8号育知路地铁 龙禧苑五区 家电齐全 拎包入住,70,5200,74.28571429
"零押金月付,独立开间,国风美唐只要3500元,就在霍营地铁口",40,3500,87.5
"朱辛庄新区,环境整洁清爽,光照较好,冬暖夏凉",15,1600,106.6666667
珠江摩尔国际大厦 永旺 地铁 可注.册 看房随时联系,162,9500,58.64197531
回龙观育新地铁泰华龙旗广场 精装三居 电梯房 业主直租 8号线,87,7200,82.75862069
金域华府万科统一精装两居全南向采光好,85,7800,91.76470588
"合租正规大次卧,,8/13号线,小区安静和谐!",17,1800,105.8823529
0押金月付 龙跃苑新上精装大三居 南北通透,125,8000,64
"领秀慧谷的好房源都是因为观望而错过了,难道你们还想历史重演",63,4800,76.19047619
押零付一 国风美唐二期 南北通透三居室 电梯房包物业供暖 合租,98,9000,91.83673469
13号线 回龙观 龙跃苑四区 正规两居 龙腾苑龙博苑一区二区,99,5500,55.55555556
回龙观地铁 龙腾苑精装大主卧 看房随时,30,3500,116.6666667
"昌艺园 家具家电齐全,交通方便,",10,1000,100
0押金可月付 龙禧苑二区 次卧 地铁8号线平西府 随时看房,15,1900,126.6666667
0押金月付 龙跃苑新上精装复式出租 带露台,229,13000,56.76855895
押零付一 龙跃苑东五区 精装两居室 霍营地铁站步行50米,85,6800,80
"龙兴园中区 环境整洁清爽,光照较好,冬暖夏凉",12,1300,108.3333333
0押金.可月付 龙禧苑南向卧室 临8号线育知路站,16,1400,87.5
押0付① 龙跃苑东一二三五四区 精装次卧 霍营地铁站 拎包入住,15,2000,133.3333333
"7600就租!有钥匙哦,接受合租,随时入住,包取暖",96,7800,81.25
"佰嘉城小区,小区环境优雅 闹中取静交通便利",20,1400,70
"小,大气魄,还在等什么,来电话啊",60,4500,75
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2100,140
低于市场价 精装修 拎包入住龙跃锦腾苑东一区二区三区四区五区,20,1980,99
"租房,田园风光(0押金,可月付)主卧独卫(8号线平西府)随时看",30,2999,99.96666667
可押零付一 和谐家园二区 精装两居室 包物业取暖 东大街地铁,80,6500,81.25
回龙观东大街 四居两卫 包物业取暖. 全新配套 押0付1.拎包入住,150,9880,65.86666667
0押金月付8号线回龙观东大街站 龙锦苑东三区 豪华大三居随时看,125,7000,56
"尚城小区的好房源不是天天都有,当你看好以后一定要出手!",148,6000,40.54054054
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
矩阵小区 正规四居两卫 南北通透 合租一家人即可 东大街地,135,8500,62.96296296
业主直租南向卧室 精装全齐 临8号线平西府站 拎包住,20,1900,95
龙锦苑东五区 精装三居两卫 拎包入住 随时看房,118,7500,63.55932203
月付 零押金 可合租或员工住 龙锦苑东二区 八号线回龙观东大街,135,8300,61.48148148
回龙观龙回苑 正规三居室两厅一卫,116,7600,65.51724138
珠江摩尔复式大两居 166平米 落地窗 可注.册随时看房,166,9500,57.22891566
家 触手可及 回龙观佰嘉城小区 精装合租单间 16平米 可月付,16,2000,125
珠江摩尔,90,5000,55.55555556
龙锦苑东五区 业主直租 精装主卧独卫 拎包入住,118,2800,23.72881356
龙跃苑东四区 南向主卧独卫出租 只此一套 拎包入住,30,3300,110
珠江摩派空地止随时可注、册 业主急租 看房随时配套成熟,61,5500,90.16393443
押零付一 精装两居室 合租一家人即可 育知路地铁站,105,6800,64.76190476
回龙观8号线13号线 正规三居两卫次卧出租 随时入住,18,2100,116.6666667
龙湖冠寓 免费健身房 阳光开间 独立卫浴 交通便利 智能门锁,30,4000,133.3333333
回龙观8号线平西府站 龙锦苑二区 正规两居室 押0付1 拎包入住,86,6400,74.41860465
首开国风美唐 南向大开间 一家人情侣均可 电梯房包物业供暖,60,5000,83.33333333
龙泽地铁边上业主两居室精装修有钥匙看房联系,74,6200,83.78378378
天龙苑小区 精装一居室 随时入住 步行5到东大街站,56,5000,89.28571429
"领秀慧谷 环境整洁清爽,光照较好,冬暖夏凉",10,1300,130
家 触手可及 回龙观领秀慧谷 精装三居室 可合租月付,106,6600,62.26415094
大阳隔带阳台 田园风光雅苑 可押0付1 地铁8号线平西府,28,2600,92.85714286
0押金可月付地铁13号线回龙观,85,8000,94.11764706
0押金月付精装三居室包物业取暖地铁13号线,120,7000,58.33333333
"押零付一 田园风光东区 正规大次卧 八号线平西府站,精装可月付",18,2100,116.6666667
整租 龙博二 精装大两居 交通便利 配置齐全 看房随时,80,6800,85
回龙观 龙腾苑五区精装三居室 看房方便,118,8500,72.03389831
上北鑫座 开间精装修 13号线回龙观龙泽 真实图片随时看房,52,4500,86.53846154
"北安河路甲八号院,小区安静安全,环境适合",26,1850,71.15384615
领秀慧谷 精装两居室 南北通透 家具齐全 近地铁 配套齐全,82,5600,68.29268293
霍营两居 包物业取暖 13线附近 预约看房,94,8000,85.10638298
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
"35平米南向主卧独卫带阳台,包取暖,霍营地铁口国风美唐,可月付",35,3500,100
8/13号线霍营站龙跃苑东二区无精装次卧看房联系,125,2200,17.6
整租 龙跃苑东四区 精装两居 配置齐全 交通便利 看房随时,100,7300,73
朱辛庄8号线 领秀慧谷精装修三居室,89,6500,73.03370787
田园风光 平西府站 随时看房 新配家电家具 拎包入住 0押月付,128,2100,16.40625
龙跃苑东五区 精装两居 霍营回龙观站 月付房租零押金,98,6500,66.32653061
0押金月付 回龙观13号地铁 骊龙园正规二室二厅一卫精装随时入住,98,6500,66.32653061
霍营地铁站主卧独卫看房随时,30,3300,110
国风美唐二区 正规朝南大主卧独卫 零押金 可月付 八号线/十三号,25,3500,140
流星花园三区 朝南 3室 不临街,127,9800,77.16535433
"珠江摩尔,北向小一居,精装实木地板,中间楼层,没有遮挡!",85,5000,58.82352941
矩阵小区 精装开间 随时看房 拎包入住 可0押月付 新配家具家电,45,3400,75.55555556
马连店小区 电梯房 采光好 南向卧室 随时看房 可0押月付,110,1800,16.36363636
领秀慧谷区三室二厅二卫,108,8600,79.62962963
单间 龙跃四 精装主卧独卫 配置齐全交通便利 看房随时,138,2500,18.11594203
家 触手可及 回龙观8号线平西府地铁站马连店小区 可合租月付,116,6600,56.89655172
8号13号龙跃苑东五区出门就是地铁!精装俩居室便宜出租!,125,6500,52
东村家园小三居室出租6500元,95,6500,68.42105263
霍营 回龙观东大街 龙跃苑 拎包入住 周边设施全,125,8000,64
"7600就租!有钥匙哦,接受合租,随时入住,包取暖",96,7800,81.25
马连店小区 次卧室 押0付1 地铁8号线平西府站 随时看房,13,2000,153.8461538
马连店小区 随时看房 拎包入住 新配家具 南北朝向 采光好,80,5200,65
云趣园一区三室一厅一卫,104,6800,65.38461538
珠江摩派 东向三居 空房 有钥匙 地铁 永旺超市 配套齐全,96,5000,52.08333333
天露园南向主卧带独立卫生间 押0付1 随时看拎包住,28,2800,100
霍营城铁 精装四居室 可月付 可合租 随时看房,140,10000,71.42857143
押零付一龙跃苑东二区 三家合住出租朝南主卧 霍营地铁站,15,2500,166.6666667
回龙观东大街地铁 和谐家园一区 店长推荐 零押月付 拎包入住,118,8200,69.49152542
8/13号线霍营站 国风美唐正规两居 包物业取暖,92,7000,76.08695652
城铁13号线回龙观站龙腾苑4区主卧出租无中介费,18,2600,144.4444444
领秀慧谷区二室一厅一卫,85,4600,54.11764706
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,80,7300,91.25
朱辛庄8号线 领秀慧谷精装修三居室,89,6500,73.03370787
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 看房提前联系,125,2300,18.4
